sent,word,freq,category
12,tuvo,222,C_capability
12,dólares,501,C_capability
12,nuevos,593,D_decoding
12,siendo,616,C_capability
12,visibles,13,C_capability
12,ministro,340,D_decoding
12,además,872,D_decoding
12,participación,294,C_capability
12,labor,130,C_capability
12,canadienses,8,C_capability
12,recientes,142,C_capability
12,primer,1150,C_capability
12,ejemplos,156,D_decoding
12,billetes,29,C_capability
12,retratos,5,C_capability
12,grabado,13,C_capability
12,anverso,0,A_data_gap
13,concluyó,18,C_capability
13,fueran,79,C_capability
13,alentadores,4,A_data_gap
13,sanitaria,80,C_capability
13,necesidad,540,D_decoding
13,considerados,25,C_capability
13,parte,2496,C_capability
13,gran,2078,C_capability
13,positivos,77,C_capability
13,instando,0,A_data_gap
13,medicamentos,167,C_capability
13,base,525,C_capability
13,anticonceptivos,7,C_capability
13,esto,3956,C_capability
13,número,533,C_capability
14,emitido,31,C_capability
14,terremoto,61,C_capability
14,magnitud,55,C_capability
14,yakarta,5,C_capability
14,alerta,32,C_capability
14,exigida,2,A_data_gap
14,agencia,142,C_capability
14,ninguna,463,C_capability
14,geofísica,0,A_data_gap
14,tal,1047,C_capability
14,fin,943,C_capability
14,ni,1335,C_capability
14,emitirá,0,A_data_gap
14,según,469,C_capability
14,alcanzó,24,C_capability
15,continúa,78,C_capability
15,siendo,616,C_capability
15,sans,0,A_data_gap
15,frontiere,0,A_data_gap
15,portavoz,8,C_capability
15,jamás,105,C_capability
15,haya,692,C_capability
15,enfrentado,19,C_capability
15,brote,24,C_capability
15,severo,12,C_capability
15,richard,43,D_decoding
15,medecines,0,A_data_gap
15,hacia,1084,C_capability
15,comentó,4,A_data_gap
15,dirige,40,C_capability
16,cavidades,0,A_data_gap
16,nuestro,1565,C_capability
16,grandes,954,C_capability
16,estadounidense,319,C_capability
16,arizona,12,D_decoding
16,sostuvo,14,C_capability
16,usgs,0,A_data_gap
16,servicio,267,C_capability
16,equipo,283,C_capability
16,estable,70,C_capability
16,planeta,309,D_decoding
16,profundas,62,C_capability
16,regular,57,C_capability
16,bien,2152,C_capability
16,tan,1774,C_capability
16,arqueología,7,C_capability
16,suelen,80,C_capability
16,consistente,31,C_capability
16,bastante,449,C_capability
16,sostener,54,C_capability
16,geológico,7,D_decoding
16,norte,359,D_decoding
16,comportamiento,198,C_capability
16,térmico,5,C_capability
16,cuevas,3,A_data_gap
16,cushing,0,A_data_gap
16,glen,0,A_data_gap
16,flagstaff,0,A_data_gap
16,universidad,220,D_decoding
16,suelo,149,C_capability
17,originalmente,13,D_decoding
17,doblaje,0,A_data_gap
17,programa,753,D_decoding
17,tejas,6,C_capability
17,contó,40,C_capability
17,aficionados,9,C_capability
17,locales,266,C_capability
18,reportado,2,A_data_gap
18,sísmica,4,A_data_gap
18,daños,81,C_capability
18,servicio,267,C_capability
18,usgs,0,A_data_gap
18,forma,1780,C_capability
18,directa,115,C_capability
18,han,3534,D_decoding
18,ni,1335,C_capability
19,duras,27,C_capability
19,llegaron,56,C_capability
19,palabras,537,D_decoding
19,anuncios,22,C_capability
19,negativos,57,C_capability
19,después,1690,D_decoding
19,representación,89,C_capability
19,elogió,2,A_data_gap
19,rommey,0,A_data_gap
19,cuya,159,C_capability
19,difundieron,3,A_data_gap
19,campaña,224,C_capability
19,lanzó,22,C_capability
20,zelanda,22,D_decoding
20,finalizó,4,A_data_gap
20,posición,469,C_capability
20,número,533,C_capability
20,velásquez,0,A_data_gap
20,puesto,457,C_capability
20,masculino,18,C_capability
20,sentado,87,C_capability
20,obtuvo,33,C_capability
20,nueva,1027,D_decoding
20,masculina,9,C_capability
20,categoría,64,C_capability
20,nueve,74,C_capability
20,quince,63,C_capability
21,puestos,199,C_capability
21,había,1339,C_capability
21,empleos,148,C_capability
21,otros,1721,C_capability
21,previamente,19,C_capability
21,espectáculos,13,C_capability
21,distintos,189,C_capability
21,televisivos,0,A_data_gap
21,tenido,438,C_capability
21,simpson,6,C_capability
22,catástrofes,52,C_capability
22,bordo,27,C_capability
22,deceso,0,A_data_gap
22,pasado,889,C_capability
22,peores,62,C_capability
22,irán,313,C_capability
22,aéreas,37,C_capability
22,estrelló,9,C_capability
22,años,3114,C_capability
22,línea,338,C_capability
22,dirección,278,C_capability
22,causando,27,C_capability
22,pasajeros,70,C_capability
22,mes,322,D_decoding
22,vivió,20,C_capability
23,junto,399,C_capability
23,evento,44,C_capability
23,chhappan,0,A_data_gap
23,siguió,52,C_capability
23,inauguró,2,A_data_gap
23,cantante,16,D_decoding
23,fue,2313,C_capability
23,bhajan,0,A_data_gap
23,bhog,0,A_data_gap
23,interpretó,6,C_capability
24,él,1633,C_capability
24,bastante,449,C_capability
24,rueda,18,C_capability
24,cantaba,3,A_data_gap
24,bonita,29,C_capability
24,transcripción,2,A_data_gap
24,prensa,137,C_capability
24,además,872,C_capability
24,ella,1193,C_capability
24,según,469,D_decoding
25,fueron,495,C_capability
25,interrumpido,5,C_capability
25,afectadas,45,C_capability
25,vio,90,C_capability
25,servicio,267,D_decoding
25,prefectura,3,A_data_gap
25,dañadas,5,C_capability
25,aeropuerto,35,D_decoding
25,permanece,28,C_capability
25,algunas,795,D_decoding
25,trenes,31,C_capability
25,zonas,279,D_decoding
25,rutas,33,D_decoding
25,cerrado,49,C_capability
26,igual,436,C_capability
26,digo,233,C_capability
26,ustedes,472,C_capability
26,gente,1763,D_decoding
26,tratamos,46,C_capability
26,único,524,C_capability
27,aparte,82,C_capability
27,carreras,30,C_capability
27,campeonato,16,C_capability
27,competencia,469,C_capability
27,participó,13,C_capability
27,miércoles,29,C_capability
28,carretera,76,C_capability
28,tt,2,A_data_gap
28,produjo,68,C_capability
28,accidente,127,D_decoding
28,temporalmente,21,C_capability
28,emergencia,95,D_decoding
28,interior,356,C_capability
28,cerrada,32,C_capability
28,conductor,37,C_capability
28,rojo,84,C_capability
28,mientras,1130,C_capability
28,audi,0,A_data_gap
28,servicios,718,D_decoding
28,sacaban,2,A_data_gap
29,acuerdo,1502,C_capability
29,constante,79,C_capability
29,firme,111,C_capability
29,diez,253,C_capability
29,acepta,31,C_capability
29,exige,126,C_capability
29,solo,1981,C_capability
29,mientras,1130,C_capability
29,vez,3018,D_decoding
30,meti,0,A_data_gap
30,comercio,611,C_capability
30,registrado,24,C_capability
30,industria,383,D_decoding
30,ministerio,29,C_capability
30,involucraban,0,A_data_gap
30,haber,843,C_capability
30,aparatos,25,C_capability
30,informó,25,C_capability
30,economía,977,D_decoding
30,japonés,74,C_capability
31,ir,573,C_capability
31,lugar,2096,D_decoding
31,acribillado,0,A_data_gap
31,fotógrafos,6,C_capability
31,tarde,438,D_decoding
31,anciana,12,C_capability
31,ocuparon,6,C_capability
31,baño,74,C_capability
32,interina,2,A_data_gap
32,pasar,311,C_capability
32,ii,65,C_capability
32,sostuvo,14,C_capability
32,isabel,8,C_capability
32,federales,32,C_capability
32,elecciones,396,D_decoding
32,campaña,224,D_decoding
32,vez,3018,C_capability
32,primera,960,C_capability
32,australia,98,C_capability
32,consideraba,26,C_capability
32,república,202,C_capability
32,mandato,132,C_capability
32,finalizado,5,C_capability
32,reina,51,C_capability
32,ministra,31,D_decoding
32,durante,1594,D_decoding
33,habladuría,0,A_data_gap
33,política,2466,C_capability
33,boberías,0,A_data_gap
33,calificó,8,C_capability
33,rumores,20,D_decoding
34,jugo,10,C_capability
34,col,3,A_data_gap
34,denomina,18,C_capability
34,química,63,C_capability
34,usted,721,C_capability
34,elaborar,71,C_capability
34,sustancia,31,C_capability
34,esto,3956,C_capability
34,puede,3472,D_decoding
34,utilizando,90,C_capability
35,refleja,96,C_capability
35,llamada,206,C_capability
35,instantánea,9,C_capability
35,casi,769,C_capability
35,satélite,36,C_capability
35,forma,1780,C_capability
35,vuelta,143,C_capability
36,hembras,6,C_capability
36,entre,3169,C_capability
36,hace,2006,C_capability
36,relacionan,12,C_capability
36,sí,1274,D_decoding
36,estrechamente,56,C_capability
36,gran,2078,C_capability
36,hermanas,32,C_capability
36,general,786,C_capability
37,precisan,12,C_capability
37,pasado,889,C_capability
37,cambios,354,D_decoding
37,han,3534,C_capability
37,aún,974,C_capability
37,producido,100,C_capability
37,población,538,D_decoding
38,él,1633,C_capability
38,amenaza,254,C_capability
38,criatura,27,C_capability
38,entrara,8,C_capability
38,ni,1335,C_capability
38,siquiera,271,C_capability
38,atacaba,0,A_data_gap
38,enorme,280,C_capability
38,cualquier,991,C_capability
38,tan,1774,C_capability
39,cálido,13,C_capability
39,mayor,1453,C_capability
39,importancia,561,D_decoding
40,desconoce,6,C_capability
40,pulgadas,0,A_data_gap
40,enrollado,0,A_data_gap
40,aunque,1031,D_decoding
40,confeccionado,3,A_data_gap
40,redactó,3,A_data_gap
40,cierta,187,C_capability
40,guardado,8,C_capability
40,enorme,280,C_capability
40,quién,471,C_capability
40,apenas,208,C_capability
40,ciencia,315,C_capability
40,sabe,382,D_decoding
40,mide,27,C_capability
40,documento,128,D_decoding
40,fue,2313,C_capability
40,pergamino,3,A_data_gap
41,componente,55,D_decoding
41,bajo,643,C_capability
41,revolución,184,D_decoding
41,principio,533,C_capability
41,gobierno,1321,C_capability
41,guerra,793,D_decoding
41,trece,19,C_capability
41,artículos,92,C_capability
41,endeble,3,A_data_gap
41,central,377,C_capability
41,confederación,18,C_capability
41,durante,1594,D_decoding
41,congreso,155,C_capability
41,único,524,D_decoding
42,litoral,10,C_capability
42,taiwán,29,C_capability
42,tomó,94,C_capability
42,declaró,42,D_decoding
42,dinastía,11,C_capability
42,1885,0,A_data_gap
42,nórdica,9,C_capability
42,control,596,D_decoding
42,provincia,29,C_capability
42,occidental,150,C_capability
42,región,514,C_capability
42,última,394,C_capability
42,imperio,57,D_decoding
42,ejército,153,C_capability
42,dependiente,19,C_capability
43,permite,289,C_capability
43,burlas,0,A_data_gap
43,veces,874,D_decoding
43,muchas,1075,C_capability
43,cierto,620,C_capability
43,constantes,12,C_capability
43,regla,68,C_capability
43,dinamismo,17,C_capability
43,objeto,292,C_capability
43,sencilla,77,C_capability
43,vez,3018,C_capability
43,pauta,4,A_data_gap
43,dar,759,C_capability
43,ridiculizada,0,A_data_gap
43,genera,71,C_capability
43,tercios,35,C_capability
43,ha,6533,C_capability
43,imágenes,190,D_decoding
44,pensaba,104,C_capability
44,recibido,117,C_capability
44,reducida,31,C_capability
44,submarina,3,A_data_gap
44,irrestricta,0,A_data_gap
44,similar,198,D_decoding
44,reacción,111,C_capability
44,alemania,300,C_capability
44,táctica,13,C_capability
44,frente,540,C_capability
44,haber,843,C_capability
44,contra,1734,C_capability
44,encontrarse,22,C_capability
45,masculinos,8,C_capability
45,éxito,464,C_capability
45,estuvieron,42,C_capability
45,abiertos,46,C_capability
45,ambiciosos,46,C_capability
45,luego,898,C_capability
45,asimismo,220,C_capability
45,permitió,67,D_decoding
45,prestigiosos,2,A_data_gap
45,puestos,199,C_capability
45,candidatos,139,C_capability
46,tumbas,6,D_decoding
46,varias,269,C_capability
46,pirámide,12,D_decoding
46,numerosas,76,C_capability
46,muertos,63,D_decoding
46,pirámides,9,C_capability
46,guiza,0,A_data_gap
46,egipto,95,C_capability
46,esfinge,0,A_data_gap
46,gran,2078,C_capability
46,necrópolis,0,A_data_gap
46,cuales,255,D_decoding
46,tamaño,200,C_capability
46,pequeñas,286,C_capability
46,meseta,3,A_data_gap
46,valle,26,D_decoding
46,templos,11,C_capability
47,propio,387,C_capability
47,guerra,793,C_capability
47,pagó,13,C_capability
47,pueblo,407,C_capability
47,filipino,0,A_data_gap
48,dañados,5,C_capability
48,tránsito,44,C_capability
48,desarrollo,1603,C_capability
48,reparar,34,C_capability
48,conduce,44,C_capability
48,masivo,39,C_capability
48,uso,585,C_capability
48,genera,71,C_capability
48,campo,264,C_capability
48,cuerpos,71,C_capability
48,salud,845,D_decoding
48,técnicas,107,C_capability
48,automóviles,48,C_capability
49,botones,7,D_decoding
49,europa,2166,C_capability
49,media,206,D_decoding
49,hacia,1084,D_decoding
49,uno,2019,C_capability
49,empezó,145,C_capability
49,prendas,7,C_capability
49,usar,411,D_decoding
49,cruzadas,4,A_data_gap
49,abrochar,0,A_data_gap
49,significativos,39,C_capability
49,propio,387,C_capability
49,desarrollar,274,D_decoding
49,fines,152,C_capability
49,época,182,D_decoding
49,edad,300,C_capability
49,personas,2385,D_decoding
49,fue,2313,C_capability
49,comenzaron,64,C_capability
49,producto,185,C_capability
49,avances,188,C_capability
50,abandonados,13,D_decoding
50,antes,1404,D_decoding
50,sufrido,65,C_capability
50,posible,997,C_capability
50,situaciones,145,C_capability
50,infantil,96,C_capability
50,huyeran,0,A_data_gap
50,salvajes,26,C_capability
50,traumáticas,0,A_data_gap
50,hayan,197,C_capability
50,grave,167,C_capability
51,necesidades,231,D_decoding
51,fueron,495,C_capability
51,acogimiento,0,A_data_gap
51,cubrir,59,C_capability
51,familiar,82,C_capability
51,hogar,120,D_decoding
51,anterioridad,10,C_capability
51,objetivo,661,C_capability
51,atendidas,3,A_data_gap
51,recogidos,15,C_capability
52,selección,83,C_capability
52,remueve,0,A_data_gap
52,proceso,846,C_capability
52,incorpora,9,C_capability
52,mutación,8,D_decoding
52,variaciones,16,D_decoding
52,conjunto,377,C_capability
52,nueva,1027,D_decoding
53,diurético,0,A_data_gap
53,otras,1177,D_decoding
53,conocido,144,C_capability
53,consisten,11,C_capability
53,basan,42,C_capability
53,obligará,6,C_capability
53,té,45,D_decoding
53,acostarse,6,C_capability
53,especial,403,C_capability
53,líquido,34,C_capability
53,antes,1404,D_decoding
53,orinar,2,A_data_gap
53,ritmo,143,C_capability
53,biológico,26,C_capability
53,beber,50,C_capability
53,mucho,1992,D_decoding
53,levantarse,16,C_capability
53,opciones,151,D_decoding
54,muchos,1538,C_capability
54,siguientes,101,D_decoding
54,campos,96,C_capability
54,entre,3169,C_capability
54,combatida,0,A_data_gap
54,substitutas,0,A_data_gap
54,sitios,95,C_capability
54,batalla,81,C_capability
54,asia,385,C_capability
54,desde,2136,C_capability
54,áfrica,557,C_capability
54,años,3114,D_decoding
54,afganistán,169,C_capability
54,cuba,53,D_decoding
54,través,726,D_decoding
54,otros,1721,D_decoding
54,milicias,18,C_capability
54,extendería,4,A_data_gap
54,verdad,698,C_capability
55,domésticas,19,C_capability
55,colinas,10,C_capability
55,otras,1177,D_decoding
55,reunidas,3,A_data_gap
55,pastor,18,C_capability
55,vagaban,0,A_data_gap
55,semejante,65,C_capability
55,frecuencia,212,C_capability
55,rebaños,3,A_data_gap
55,general,786,D_decoding
55,cabras,7,C_capability
55,zonas,279,C_capability
55,aún,974,C_capability
55,utilizan,74,D_decoding
55,solían,22,C_capability
55,actualidad,179,C_capability
55,popular,234,C_capability
55,pastores,9,C_capability
55,pastoreo,3,A_data_gap
55,cuidadas,0,A_data_gap
56,casos,436,D_decoding
56,muchos,1538,D_decoding
56,asintomático,0,A_data_gap
56,solamente,259,C_capability
56,deberíamos,313,C_capability
56,problemas,1103,D_decoding
56,intentar,167,C_capability
56,temporal,79,C_capability
56,busca,136,C_capability
56,situación,1103,C_capability
56,desactivarlos,0,A_data_gap
57,igual,436,C_capability
57,patas,28,C_capability
57,garras,7,C_capability
57,extremidades,11,C_capability
57,traseras,4,A_data_gap
57,huevos,36,C_capability
57,ponen,92,C_capability
57,desplazan,9,C_capability
57,sobre,6143,C_capability
57,rex,5,D_decoding
57,escamadas,0,A_data_gap
58,óptico,5,C_capability
58,médula,22,C_capability
58,objeto,292,C_capability
58,ataque,121,C_capability
58,sistema,1331,C_capability
58,esclerosis,9,C_capability
58,unión,2586,C_capability
58,nervioso,35,C_capability
58,múltiple,15,C_capability
58,nervio,9,C_capability
58,cerebro,385,D_decoding
58,espinal,11,C_capability
59,tratan,63,C_capability
59,animales,324,D_decoding
59,estímulos,14,C_capability
59,ritmos,15,D_decoding
59,incluso,1215,C_capability
59,periódicos,46,C_capability
59,regulares,21,C_capability
59,plantas,148,D_decoding
59,hongos,11,C_capability
59,reacciones,40,C_capability
59,casi,769,C_capability
59,seres,216,C_capability
59,registrado,24,C_capability
59,han,3534,D_decoding
59,externos,47,C_capability
59,vivos,73,D_decoding
59,bacterias,59,C_capability
60,pequeños,289,C_capability
60,otras,1177,C_capability
60,empleos,148,C_capability
60,mañana,532,D_decoding
60,ir,573,D_decoding
60,cruzarse,2,A_data_gap
60,hacia,1084,C_capability
60,abandonan,10,C_capability
60,cuyos,74,C_capability
60,suelen,80,C_capability
60,acaban,49,C_capability
60,salir,262,C_capability
60,personas,2385,D_decoding
60,lugar,2096,D_decoding
60,encuentran,208,D_decoding
60,trabajos,141,C_capability
60,automóviles,48,C_capability
61,dispositivos,63,C_capability
61,dichas,112,C_capability
61,tanto,1881,C_capability
61,diseño,237,C_capability
61,planeamiento,3,A_data_gap
61,operaciones,116,D_decoding
61,facilitan,8,C_capability
61,viales,0,A_data_gap
62,océanos,46,C_capability
62,amazonas,10,D_decoding
62,deriva,44,C_capability
62,desemboca,4,A_data_gap
62,ciento,222,D_decoding
62,mundo,3125,C_capability
62,total,335,C_capability
62,proveniente,9,C_capability
63,similitud,4,A_data_gap
63,ello,1092,D_decoding
63,mismo,1737,D_decoding
63,mayor,1453,C_capability
63,tiempo,2265,D_decoding
63,teoría,156,C_capability
63,gaseoso,0,A_data_gap
63,cosas,1719,D_decoding
63,transforman,16,C_capability
63,solo,1981,C_capability
63,tenía,686,C_capability
63,idéntico,5,C_capability
63,guardaba,2,A_data_gap
63,sólido,52,C_capability
63,vemos,282,C_capability
63,conforman,11,C_capability
63,líquido,34,D_decoding
64,cantidad,368,D_decoding
64,conformar,0,A_data_gap
64,atómica,17,C_capability
64,requiere,187,D_decoding
64,protones,7,C_capability
64,neutrones,3,A_data_gap
64,principio,533,D_decoding
64,gran,2078,C_capability
64,opera,11,C_capability
65,necesidades,231,C_capability
65,conocidas,21,C_capability
65,teorías,37,C_capability
65,factores,175,C_capability
65,dos,2238,D_decoding
65,jerarquía,25,C_capability
66,miembro,366,C_capability
66,grupo,1094,D_decoding
66,estándares,64,D_decoding
66,reporta,4,A_data_gap
66,cargo,169,C_capability
66,integrante,12,C_capability
66,equipo,283,C_capability
66,gestión,362,C_capability
66,invisible,38,D_decoding
66,fija,26,C_capability
67,especialidad,9,C_capability
67,inteligencia,193,C_capability
67,encarga,7,C_capability
67,aprendizaje,127,C_capability
67,relevancia,24,C_capability
67,dentro,808,C_capability
67,informática,30,C_capability
67,bien,2152,C_capability
67,máquina,121,C_capability
67,asocia,9,C_capability
67,comportamiento,198,C_capability
67,inteligente,120,C_capability
67,artificial,89,D_decoding
67,mucho,1992,C_capability
67,ficción,48,D_decoding
68,lectores,20,C_capability
68,suelen,80,C_capability
68,escritor,36,C_capability
68,blogs,16,C_capability
68,critican,13,C_capability
68,fin,943,C_capability
68,empieza,126,C_capability
68,críticas,80,C_capability
68,debido,477,C_capability
68,esforzarse,25,C_capability
68,redacción,43,C_capability
69,mismo,1737,D_decoding
69,vida,1742,C_capability
69,sí,1274,C_capability
69,mucho,1992,C_capability
69,hablamos,122,C_capability
69,silvestre,11,C_capability
70,destruida,5,C_capability
70,acaecimiento,0,A_data_gap
70,terremoto,61,C_capability
70,después,1690,C_capability
70,fue,2313,D_decoding
70,portugueses,8,D_decoding
70,reconstruida,4,A_data_gap
70,abandonaron,10,C_capability
71,turístico,15,C_capability
71,tombuctú,0,A_data_gap
71,sea,1531,C_capability
71,hoy,1698,C_capability
71,atractivo,58,C_capability
71,aún,974,C_capability
71,cuenta,1221,C_capability
71,empobrecida,7,C_capability
71,bien,2152,C_capability
72,edificaciones,0,A_data_gap
72,evidencia,129,C_capability
72,delimitan,3,A_data_gap
72,luminoso,4,A_data_gap
72,despliegue,17,C_capability
72,gráfico,29,C_capability
72,horizonte,28,C_capability
72,barras,13,C_capability
72,puerto,56,C_capability
73,autobuses,21,C_capability
73,llenos,18,D_decoding
73,boleto,4,A_data_gap
73,entre,3169,C_capability
73,adquirir,44,C_capability
73,recomendable,9,C_capability
73,anticipación,4,A_data_gap
73,distritos,10,C_capability
73,pasajeros,70,C_capability
73,están,2493,C_capability
73,frecuencia,212,C_capability
73,debido,477,C_capability
74,extendió,8,C_capability
74,inicio,93,C_capability
74,etapa,56,C_capability
74,dieron,98,C_capability
75,antes,1404,D_decoding
75,cambiar,402,C_capability
75,malvinas,0,A_data_gap
75,fuera,718,C_capability
75,archipiélago,4,A_data_gap
75,procure,5,C_capability
75,dinero,869,D_decoding
75,hacerlo,582,C_capability
75,marcharse,7,C_capability
75,prácticamente,124,C_capability
75,islas,80,C_capability
75,ello,1092,C_capability
76,década,230,C_capability
76,capital,369,C_capability
76,año,1569,D_decoding
76,fundó,11,C_capability
77,variedad,72,C_capability
77,franceses,52,D_decoding
77,vinos,12,C_capability
77,existe,595,C_capability
77,mejores,332,C_capability
77,considerarse,47,C_capability
77,podrían,488,C_capability
77,gran,2078,C_capability
77,bien,2152,C_capability
77,transportar,14,C_capability
78,específicos,55,C_capability
78,posible,997,D_decoding
78,viajes,63,D_decoding
78,aunque,1031,C_capability
78,hoteles,10,C_capability
78,acuerdos,375,C_capability
78,suelen,80,C_capability
78,otro,1343,C_capability
78,tipo,1121,D_decoding
78,agentes,85,D_decoding
78,tener,1435,C_capability
78,zonas,279,C_capability
78,campamento,22,C_capability
78,través,726,C_capability
78,reservar,11,C_capability
78,ellos,1223,C_capability
78,alojamiento,13,C_capability
79,realizan,33,C_capability
79,encontrar,520,D_decoding
79,grandes,954,C_capability
79,normalmente,102,D_decoding
79,gastan,16,C_capability
79,relojes,7,C_capability
79,ni,1335,C_capability
79,hay,3464,D_decoding
79,esfuerzos,359,C_capability
79,general,786,C_capability
80,suelen,80,C_capability
80,hará,165,C_capability
80,buena,590,C_capability
80,animales,324,D_decoding
80,visión,243,D_decoding
80,estándar,49,C_capability
80,posible,997,C_capability
80,aproximarse,0,A_data_gap
80,equipo,283,D_decoding
80,elefantes,37,C_capability
80,algunos,1380,D_decoding
80,vehículos,122,C_capability
80,jirafas,3,A_data_gap
81,casos,436,C_capability
81,extremos,33,D_decoding
81,caliente,57,C_capability
81,tela,23,C_capability
81,quemarse,2,A_data_gap
81,procure,5,C_capability
81,dejar,349,C_capability
81,demasiado,595,C_capability
81,encogerse,0,A_data_gap
81,podría,1281,C_capability
82,conducir,80,C_capability
82,suele,77,C_capability
82,estrechos,19,C_capability
82,cerradas,23,C_capability
82,usted,721,C_capability
82,muchas,1075,C_capability
82,pronunciadas,5,C_capability
82,manténgase,0,A_data_gap
82,alerta,32,C_capability
82,rurales,100,C_capability
82,carriles,13,C_capability
82,pendientes,29,C_capability
82,existen,360,C_capability
83,regionales,150,D_decoding
83,gastronomía,3,A_data_gap
83,indonesia,59,C_capability
83,expresión,151,C_capability
83,elegir,121,C_capability
83,distribuyen,6,C_capability
83,gran,2078,C_capability
83,genérica,7,C_capability
83,cocinas,3,A_data_gap
83,islas,80,C_capability
83,abarca,37,C_capability
83,país,1714,D_decoding
83,dónde,410,C_capability
84,muchos,1538,D_decoding
84,vacaciones,64,C_capability
84,ocasiones,147,C_capability
84,sitio,147,C_capability
84,amantes,9,C_capability
84,organizan,8,C_capability
84,principal,344,C_capability
84,viaje,185,C_capability
84,esquiar,2,A_data_gap
84,adeptos,4,A_data_gap
84,base,525,C_capability
84,específico,72,C_capability
84,actividad,236,D_decoding
84,llamados,70,C_capability
84,completamente,255,C_capability
84,esquí,5,C_capability
85,gestionar,49,C_capability
85,manera,1516,C_capability
85,precisa,60,C_capability
85,separado,46,C_capability
85,papeleo,4,A_data_gap
85,contar,172,C_capability
85,misma,793,D_decoding
85,visado,21,C_capability
85,ahorrará,3,A_data_gap
85,permisos,19,C_capability
85,miembros,1882,C_capability
85,ello,1092,C_capability
85,espacio,444,C_capability
86,europeo,1811,C_capability
86,norteamericano,44,C_capability
86,árabe,131,D_decoding
86,distintas,150,C_capability
86,enfrentar,103,C_capability
86,podría,1281,C_capability
86,visitante,0,A_data_gap
87,aquí,1770,D_decoding
87,práctica,332,C_capability
87,abarcará,2,A_data_gap
87,detalle,53,C_capability
87,tratado,604,C_capability
