sent,word,freq,category
20,fifteenth,27,C_capability
20,finished,702,C_capability
20,velasquez,2,A_data_gap
20,ninth,75,C_capability
20,standing,1040,D_decoding
20,sitting,1583,C_capability
21,before,11023,C_capability
21,several,3353,C_capability
21,various,3460,C_capability
21,simon,161,C_capability
21,simpsons,14,C_capability
21,worked,1610,C_capability
22,worst,752,D_decoding
22,month,2146,C_capability
22,saw,2431,C_capability
22,iran,1294,C_capability
22,crashed,53,D_decoding
22,air,3913,D_decoding
22,airliner,5,C_capability
22,killing,462,D_decoding
22,heading,407,C_capability
22,board,1750,D_decoding
22,disaster,850,D_decoding
22,years,15721,D_decoding
22,last,10774,C_capability
23,followed,1105,C_capability
23,chhappan,0,A_data_gap
23,accompanying,161,C_capability
23,esented,0,A_data_gap
23,started,2813,C_capability
23,bhog,0,A_data_gap
23,evening,1527,C_capability
23,well,24081,D_decoding
24,news,2372,C_capability
24,sings,64,C_capability
24,quite,4388,C_capability
24,conference,2453,C_capability
24,transcript,26,C_capability
24,cute,237,C_capability
25,railway,434,C_capability
25,roads,446,C_capability
26,people,28134,C_capability
26,way,17972,C_capability
27,event,2061,C_capability
27,races,145,C_capability
27,competed,24,C_capability
27,wednesday,550,C_capability
27,carpanedo,0,A_data_gap
27,championships,48,C_capability
27,beyond,1941,C_capability
28,crash,220,C_capability
28,happened,2557,C_capability
28,freed,81,C_capability
28,driver,646,C_capability
29,agrees,293,C_capability
29,signed,1074,C_capability
29,once,6197,C_capability
29,ongoing,615,D_decoding
29,leave,3767,C_capability
29,pa,194,C_capability
29,agreement,7425,D_decoding
30,japan,1421,C_capability
30,related,2624,C_capability
30,aware,2412,C_capability
30,said,13131,C_capability
30,devices,880,C_capability
31,lavatory,10,C_capability
31,later,2860,C_capability
31,aged,220,C_capability
31,down,9364,D_decoding
31,took,3312,C_capability
31,lady,1541,C_capability
31,gunned,10,C_capability
32,claimed,338,C_capability
32,prime,1416,D_decoding
32,reign,117,D_decoding
32,believed,587,C_capability
32,end,7785,D_decoding
32,caretaker,25,C_capability
33,referred,1121,C_capability
33,silliness,0,A_data_gap
33,political,10841,C_capability
33,chatter,38,C_capability
34,juice,205,D_decoding
34,cabbage,34,C_capability
35,almost,3006,D_decoding
35,reflects,427,C_capability
35,gets,1312,C_capability
35,instantly,168,D_decoding
35,down,9364,C_capability
36,usually,1270,C_capability
36,females,103,C_capability
36,daughters,196,C_capability
37,before,11023,C_capability
37,need,19377,C_capability
37,hasn,511,C_capability
37,changed,1578,D_decoding
38,anything,4369,C_capability
38,match,708,D_decoding
38,even,15502,C_capability
39,important,14767,D_decoding
39,warm,762,C_capability
40,storage,958,C_capability
40,29,880,D_decoding
40,measures,6578,D_decoding
40,knows,1453,D_decoding
40,early,2367,C_capability
40,life,10183,C_capability
40,known,2948,C_capability
40,large,5034,C_capability
40,up,29830,D_decoding
40,certain,5146,C_capability
40,parchment,11,C_capability
40,one,40378,D_decoding
40,inches,216,D_decoding
40,24,1885,D_decoding
40,rolled,100,C_capability
40,while,8592,C_capability
41,weak,718,C_capability
41,revolutionary,329,C_capability
41,war,4207,D_decoding
41,thirteen,84,D_decoding
41,during,6604,C_capability
42,take,19289,C_capability
42,forces,1764,C_capability
42,areas,5567,D_decoding
43,guideline,67,C_capability
43,ridiculed,16,D_decoding
43,creating,1888,C_capability
43,abused,119,C_capability
43,keeping,959,C_capability
43,image,1697,D_decoding
43,often,4430,C_capability
43,much,13287,C_capability
43,measure,1339,C_capability
44,tactic,52,C_capability
44,there,47268,C_capability
44,unrestricted,61,C_capability
44,since,8235,C_capability
44,expected,1376,C_capability
44,limited,1693,C_capability
45,also,36555,C_capability
45,allowing,948,C_capability
45,after,13141,D_decoding
45,succeed,666,C_capability
45,applicants,119,C_capability
45,successful,1492,C_capability
45,occupations,57,C_capability
45,male,611,C_capability
46,egyptian,198,C_capability
46,tombs,30,C_capability
46,several,3353,C_capability
47,expenditures,115,C_capability
47,philippines,253,D_decoding
47,themselves,3203,C_capability
47,conquest,74,D_decoding
48,car,4227,C_capability
48,repairing,58,D_decoding
48,mass,1146,C_capability
48,healthcare,554,C_capability
48,ownership,367,C_capability
48,techniques,480,C_capability
48,roads,446,C_capability
48,invention,182,C_capability
49,fasten,17,C_capability
49,ages,387,D_decoding
49,towards,3927,C_capability
49,clothing,463,C_capability
49,developments,921,C_capability
49,crusades,17,C_capability
49,biggest,861,C_capability
49,time,28312,C_capability
49,result,4655,D_decoding
49,end,7785,D_decoding
49,western,1633,C_capability
49,middle,2260,C_capability
50,away,5953,D_decoding
50,experienced,769,C_capability
50,child,3208,C_capability
50,feral,12,C_capability
50,running,1497,C_capability
50,severe,663,C_capability
50,abuse,670,D_decoding
50,trauma,123,C_capability
51,care,4612,C_capability
51,necessities,39,C_capability
51,taken,6346,C_capability
51,foster,306,C_capability
51,previously,670,C_capability
51,lacking,303,C_capability
51,provide,5278,C_capability
51,supposed,789,C_capability
52,expressed,1330,C_capability
52,adds,214,C_capability
52,pool,1185,C_capability
53,particularly,5046,C_capability
53,diuretic,5,C_capability
53,forcing,210,C_capability
53,lots,803,C_capability
53,involve,736,C_capability
53,one,40378,C_capability
53,sleep,1189,C_capability
53,fluid,243,C_capability
53,biorhythm,2,A_data_gap
53,prior,827,C_capability
54,battlefields,11,D_decoding
54,armies,84,C_capability
54,places,2079,D_decoding
54,real,6064,C_capability
54,many,16063,D_decoding
54,next,7732,D_decoding
54,fought,382,D_decoding
54,last,10774,C_capability
54,proxy,46,C_capability
55,today,12252,D_decoding
55,grazing,25,C_capability
55,generally,987,C_capability
55,frequently,528,C_capability
55,shepherd,68,D_decoding
55,goatherds,0,A_data_gap
55,widely,598,C_capability
55,herding,6,C_capability
55,herds,35,C_capability
55,kept,1104,D_decoding
55,wandered,24,D_decoding
55,areas,5567,D_decoding
55,goats,56,C_capability
55,known,2948,D_decoding
55,adolescents,94,D_decoding
55,similar,2115,D_decoding
55,hills,192,C_capability
55,tended,60,C_capability
55,children,6338,C_capability
56,like,36587,C_capability
56,solution,3227,C_capability
56,problems,6194,C_capability
56,find,13604,D_decoding
56,however,10371,C_capability
56,want,18862,C_capability
56,temporary,811,D_decoding
56,deactivate,13,C_capability
56,just,23873,C_capability
57,scales,115,C_capability
57,legs,408,D_decoding
57,lay,791,C_capability
57,walk,1643,C_capability
57,back,11052,C_capability
57,claws,40,D_decoding
57,two,16354,C_capability
57,feet,1029,C_capability
58,disease,1808,C_capability
58,made,13922,C_capability
58,up,29830,D_decoding
58,affects,500,D_decoding
58,ms,510,C_capability
59,including,6320,D_decoding
59,beings,733,C_capability
59,simply,3570,C_capability
59,responses,329,C_capability
59,cues,27,C_capability
59,rhythms,38,C_capability
59,documented,136,C_capability
60,others,4181,C_capability
60,destination,540,C_capability
60,country,11054,C_capability
60,left,4823,D_decoding
60,work,16741,C_capability
60,passed,981,C_capability
60,leave,3767,C_capability
60,workplace,275,C_capability
60,place,9703,D_decoding
60,just,23873,D_decoding
61,help,9937,C_capability
61,roadway,6,C_capability
61,facilities,1211,C_capability
62,pours,15,C_capability
62,planet,1129,C_capability
62,out,29140,C_capability
62,percent,2110,D_decoding
62,full,5272,C_capability
63,like,36587,C_capability
63,also,36555,C_capability
63,though,3593,C_capability
63,theorised,0,A_data_gap
63,four,4004,C_capability
63,change,7644,C_capability
64,together,6437,D_decoding
64,put,9061,C_capability
64,fission,22,C_capability
64,works,2098,C_capability
64,principle,3136,D_decoding
64,many,16063,C_capability
64,takes,2324,C_capability
65,factor,840,C_capability
65,popular,1657,C_capability
65,content,2788,C_capability
66,members,6604,D_decoding
66,report,17754,C_capability
67,intelligent,463,C_capability
67,forms,1605,C_capability
67,adaptation,310,C_capability
67,although,3768,C_capability
67,connotation,16,C_capability
67,computer,1942,D_decoding
67,branch,230,C_capability
67,science,1820,D_decoding
67,ai,325,C_capability
67,dealing,1062,C_capability
67,important,14767,C_capability
67,strong,2987,C_capability
68,strive,205,C_capability
68,criticism,619,C_capability
68,begins,491,C_capability
68,since,8235,C_capability
68,critical,1231,D_decoding
68,audience,631,C_capability
68,often,4430,C_capability
68,blog,478,C_capability
69,wildlife,125,D_decoding
69,comes,3663,D_decoding
69,biggest,861,C_capability
70,abandon,269,D_decoding
71,town,2045,C_capability
71,although,3768,C_capability
71,attraction,125,D_decoding
71,impoverished,66,C_capability
71,timbuktu,8,C_capability
72,glittering,18,C_capability
72,skyline,43,D_decoding
72,parade,104,C_capability
72,make,20084,C_capability
72,likened,19,C_capability
72,chart,258,C_capability
72,made,13922,C_capability
72,apparent,373,C_capability
72,bar,1017,C_capability
73,advisable,98,C_capability
73,inter,430,C_capability
73,advance,919,D_decoding
73,purchase,819,C_capability
73,district,690,D_decoding
74,period,3122,C_capability
74,started,2813,C_capability
74,spaniards,48,C_capability
75,prior,827,C_capability
75,nearly,982,C_capability
75,currency,1417,C_capability
75,leaving,1291,C_capability
75,exchange,1815,C_capability
76,founded,561,D_decoding
76,official,1588,C_capability
76,1959,48,D_decoding
76,apia,25,D_decoding
76,1850s,3,A_data_gap
76,since,8235,D_decoding
77,many,16063,C_capability
77,travel,3157,C_capability
77,australian,146,D_decoding
78,deals,1934,C_capability
78,through,12671,C_capability
78,like,36587,C_capability
78,forms,1605,C_capability
78,although,3768,C_capability
78,camping,181,C_capability
78,find,13604,C_capability
78,agent,400,D_decoding
78,grounds,652,C_capability
78,often,4430,C_capability
79,guests,1740,C_capability
79,absent,191,C_capability
79,usually,1270,D_decoding
79,hard,3176,C_capability
79,make,20084,C_capability
79,spent,1303,D_decoding
79,typically,355,C_capability
79,efforts,2983,D_decoding
79,many,16063,C_capability
