sent,word,freq,category
18,received,14,C_capability
18,immediate,12,C_capability
18,earthquake,12,C_capability
18,states,173,D_decoding
18,reports,12,D_decoding
19,behalf,25,C_capability
19,aired,0,A_data_gap
19,tough,11,C_capability
19,advertisements,0,A_data_gap
20,fifteenth,0,A_data_gap
20,finished,14,C_capability
20,velasquez,0,A_data_gap
20,ninth,4,A_data_gap
20,standing,16,D_decoding
20,sitting,29,C_capability
21,before,162,C_capability
21,several,48,C_capability
21,various,24,C_capability
21,simpsons,0,A_data_gap
21,worked,24,C_capability
22,worst,15,D_decoding
22,iran,36,C_capability
22,saw,47,C_capability
22,air,48,D_decoding
22,heading,5,C_capability
22,board,39,D_decoding
22,disaster,9,D_decoding
22,years,304,C_capability
22,last,167,C_capability
23,followed,11,C_capability
23,chhappan,0,A_data_gap
23,accompanying,3,A_data_gap
23,esented,0,A_data_gap
23,started,65,C_capability
23,bhog,0,A_data_gap
23,evening,16,C_capability
23,well,251,D_decoding
24,news,31,C_capability
24,sings,5,C_capability
24,quite,38,C_capability
24,conference,21,C_capability
24,transcript,0,A_data_gap
24,cute,4,A_data_gap
25,railway,0,A_data_gap
25,roads,9,C_capability
26,way,274,C_capability
27,event,20,C_capability
27,races,0,A_data_gap
27,competed,0,A_data_gap
27,wednesday,0,A_data_gap
27,carpanedo,0,A_data_gap
27,championships,0,A_data_gap
27,beyond,40,C_capability
28,crash,5,C_capability
28,freed,0,A_data_gap
28,driver,8,C_capability
28,happened,45,C_capability
28,road,25,C_capability
29,agrees,3,A_data_gap
29,signed,14,C_capability
29,once,99,C_capability
29,ongoing,9,D_decoding
29,leave,49,C_capability
29,pa,0,A_data_gap
29,agreement,49,D_decoding
30,japan,52,C_capability
30,related,28,C_capability
30,aware,19,C_capability
30,said,186,C_capability
30,devices,8,C_capability
31,lavatory,0,A_data_gap
31,later,49,C_capability
31,aged,3,A_data_gap
31,down,129,D_decoding
31,took,65,C_capability
31,lady,13,C_capability
31,gunned,0,A_data_gap
31,place,100,D_decoding
32,claimed,11,C_capability
32,prime,23,D_decoding
32,reign,0,A_data_gap
32,believed,10,C_capability
32,end,111,D_decoding
32,caretaker,0,A_data_gap
33,referred,2,A_data_gap
33,rumors,3,A_data_gap
33,silliness,0,A_data_gap
33,chatter,0,A_data_gap
34,make,260,D_decoding
34,using,64,D_decoding
34,cabbage,0,A_data_gap
34,indicator,0,A_data_gap
34,juice,0,A_data_gap
35,back,158,C_capability
35,reflects,4,A_data_gap
35,down,129,C_capability
35,gets,26,C_capability
36,usually,31,C_capability
36,females,2,A_data_gap
36,daughters,5,C_capability
37,before,162,C_capability
37,need,215,C_capability
37,hasn,13,C_capability
37,changed,22,D_decoding
38,entered,7,C_capability
38,also,308,D_decoding
38,giant,9,C_capability
38,anything,61,C_capability
38,water,103,D_decoding
38,attacked,4,A_data_gap
38,match,14,D_decoding
38,dinosaur,0,A_data_gap
38,even,284,C_capability
39,warm,7,C_capability
40,storage,6,C_capability
40,life,209,C_capability
40,early,41,C_capability
40,known,57,C_capability
40,large,74,C_capability
40,up,443,D_decoding
40,certain,43,C_capability
40,parchment,0,A_data_gap
40,one,707,D_decoding
40,measures,38,D_decoding
40,knows,32,D_decoding
40,rolled,2,A_data_gap
40,while,141,C_capability
41,weak,8,C_capability
41,first,284,C_capability
41,revolutionary,3,A_data_gap
41,confederation,0,A_data_gap
41,war,100,D_decoding
41,thirteen,2,A_data_gap
41,during,72,C_capability
41,central,37,D_decoding
41,under,88,D_decoding
41,states,173,D_decoding
41,articles,4,A_data_gap
42,take,210,C_capability
42,forces,40,C_capability
42,areas,52,C_capability
42,dynasty,3,A_data_gap
43,guideline,0,A_data_gap
43,creating,36,C_capability
43,abused,4,A_data_gap
43,keeping,11,C_capability
43,image,26,D_decoding
43,dynamism,0,A_data_gap
43,often,95,C_capability
43,much,204,C_capability
43,measure,17,C_capability
44,tactic,2,A_data_gap
44,warfare,5,D_decoding
44,there,700,C_capability
44,similar,18,D_decoding
44,unrestricted,0,A_data_gap
44,since,98,C_capability
44,expected,17,C_capability
44,limited,18,C_capability
45,also,308,C_capability
45,allowing,7,C_capability
45,succeed,9,C_capability
45,applicants,0,A_data_gap
45,successful,19,C_capability
45,open,71,C_capability
45,occupations,0,A_data_gap
45,male,17,C_capability
46,plateau,0,A_data_gap
46,tombs,0,A_data_gap
46,several,48,C_capability
46,giza,0,A_data_gap
46,egyptian,4,A_data_gap
47,expenditures,4,A_data_gap
47,philippines,9,D_decoding
47,themselves,65,C_capability
47,conquest,3,A_data_gap
48,car,53,C_capability
48,repairing,2,A_data_gap
48,mass,19,C_capability
48,healthcare,3,A_data_gap
48,ownership,5,C_capability
48,techniques,8,C_capability
48,roads,9,C_capability
48,invention,7,C_capability
49,fasten,0,A_data_gap
49,ages,6,D_decoding
49,towards,45,C_capability
49,clothing,5,C_capability
49,developments,6,C_capability
49,crusades,0,A_data_gap
49,biggest,17,C_capability
49,time,403,C_capability
49,result,57,D_decoding
49,end,111,D_decoding
49,middle,54,C_capability
50,away,81,D_decoding
50,experienced,9,C_capability
50,child,56,C_capability
50,feral,0,A_data_gap
50,running,19,C_capability
50,severe,11,C_capability
50,abuse,6,D_decoding
50,trauma,0,A_data_gap
51,necessities,2,A_data_gap
51,taken,50,C_capability
51,previously,5,C_capability
51,foster,3,A_data_gap
51,lacking,5,C_capability
51,provide,49,C_capability
51,supposed,16,C_capability
52,expressed,8,C_capability
52,adds,2,A_data_gap
52,pool,9,C_capability
53,particularly,46,C_capability
53,diuretic,0,A_data_gap
53,forcing,5,C_capability
53,lots,24,C_capability
53,involve,12,C_capability
53,one,707,C_capability
53,sleep,24,C_capability
53,fluid,5,C_capability
53,biorhythm,0,A_data_gap
53,prior,9,C_capability
54,battlefields,0,A_data_gap
54,asia,39,D_decoding
54,armies,2,A_data_gap
54,real,93,C_capability
54,next,116,D_decoding
54,fought,11,D_decoding
54,last,167,C_capability
54,proxy,0,A_data_gap
54,africa,69,D_decoding
55,grazing,0,A_data_gap
55,herds,0,A_data_gap
55,herding,0,A_data_gap
55,kept,22,D_decoding
55,generally,15,C_capability
55,areas,52,D_decoding
55,known,57,B_forgetting
55,goats,0,A_data_gap
55,adolescents,0,A_data_gap
55,hills,3,A_data_gap
55,frequently,3,A_data_gap
55,tended,3,A_data_gap
55,goatherds,0,A_data_gap
55,widely,4,A_data_gap
55,children,97,C_capability
56,like,567,C_capability
56,solution,27,C_capability
56,problems,74,C_capability
56,symptomatic,0,A_data_gap
56,however,76,C_capability
56,want,246,C_capability
56,deactivate,0,A_data_gap
56,just,370,C_capability
57,scales,2,A_data_gap
57,lay,15,C_capability
57,walk,14,C_capability
57,back,158,C_capability
57,claws,0,A_data_gap
57,two,263,C_capability
57,feet,22,C_capability
58,disease,30,C_capability
58,made,196,C_capability
58,up,443,D_decoding
58,affects,5,D_decoding
58,ms,0,A_data_gap
59,including,71,D_decoding
59,simply,39,C_capability
59,responses,4,A_data_gap
59,cues,0,A_data_gap
59,rhythms,0,A_data_gap
59,documented,3,A_data_gap
60,others,79,C_capability
60,destination,4,A_data_gap
60,country,171,C_capability
60,left,77,D_decoding
60,work,213,C_capability
60,passed,25,C_capability
60,leave,49,C_capability
60,workplace,3,A_data_gap
60,place,100,D_decoding
60,just,370,D_decoding
61,help,125,C_capability
61,roadway,0,A_data_gap
61,facilities,8,C_capability
62,pours,0,A_data_gap
62,planet,41,C_capability
62,out,424,C_capability
62,amazon,6,D_decoding
62,full,69,C_capability
63,like,567,C_capability
63,also,308,C_capability
63,though,68,C_capability
63,theorised,0,A_data_gap
63,four,73,C_capability
63,change,155,C_capability
64,together,116,D_decoding
64,put,127,C_capability
64,fission,0,A_data_gap
64,works,27,C_capability
64,principle,14,D_decoding
64,many,260,C_capability
64,takes,37,C_capability
65,factor,9,C_capability
65,popular,21,C_capability
65,content,15,C_capability
65,theory,38,D_decoding
66,members,49,D_decoding
66,report,76,C_capability
67,intelligent,13,C_capability
67,fiction,9,D_decoding
67,forms,19,C_capability
67,although,44,C_capability
67,connotation,0,A_data_gap
67,computer,45,D_decoding
67,branch,5,C_capability
67,science,74,D_decoding
67,ai,15,C_capability
67,dealing,5,C_capability
67,important,140,C_capability
67,strong,33,C_capability
68,strive,3,A_data_gap
68,criticism,5,C_capability
68,begins,13,C_capability
68,since,98,C_capability
68,critical,23,D_decoding
68,audience,18,C_capability
68,often,95,C_capability
68,blog,0,A_data_gap
69,wildlife,3,A_data_gap
69,comes,47,D_decoding
69,biggest,17,C_capability
69,far,107,D_decoding
70,abandon,7,D_decoding
71,timbuktu,0,A_data_gap
71,town,13,C_capability
71,impoverished,2,A_data_gap
71,although,44,C_capability
72,glittering,0,A_data_gap
72,buildings,15,D_decoding
72,skyline,0,A_data_gap
72,parade,0,A_data_gap
72,make,260,C_capability
72,likened,0,A_data_gap
72,chart,2,A_data_gap
72,apparent,3,A_data_gap
72,presence,16,D_decoding
72,bar,7,C_capability
73,advisable,0,A_data_gap
73,inter,4,A_data_gap
73,advance,10,D_decoding
73,purchase,3,A_data_gap
73,buses,3,A_data_gap
73,often,95,C_capability
73,full,69,D_decoding
73,district,2,A_data_gap
74,colonization,3,A_data_gap
74,period,21,C_capability
74,lasted,4,A_data_gap
74,started,65,C_capability
74,spaniards,0,A_data_gap
75,falklands,0,A_data_gap
75,exchange,30,C_capability
75,nearly,13,C_capability
75,currency,16,C_capability
75,leaving,23,C_capability
75,prior,9,C_capability
76,founded,9,D_decoding
76,official,25,C_capability
76,1959,2,A_data_gap
76,apia,0,A_data_gap
76,1850s,0,A_data_gap
76,since,98,D_decoding
77,many,260,D_decoding
77,travel,16,C_capability
77,australian,0,A_data_gap
78,deals,5,C_capability
78,through,189,C_capability
78,like,567,C_capability
78,possible,90,D_decoding
78,forms,19,C_capability
78,although,44,C_capability
78,camping,0,A_data_gap
78,find,138,C_capability
78,agent,0,A_data_gap
78,grounds,4,A_data_gap
78,often,95,C_capability
79,guests,3,A_data_gap
79,absent,3,A_data_gap
79,usually,31,B_forgetting
79,hard,65,C_capability
79,make,260,C_capability
79,spent,25,C_capability
79,typically,7,C_capability
79,efforts,29,D_decoding
79,many,260,C_capability
