sent,word,freq,category
38,tan,196,C_capability
39,cálido,3,A_data_gap
39,mayor,114,C_capability
39,importancia,32,D_decoding
40,desconoce,2,A_data_gap
40,pulgadas,0,A_data_gap
40,enrollado,0,A_data_gap
40,aunque,97,D_decoding
40,confeccionado,0,A_data_gap
40,redactó,0,A_data_gap
40,cierta,27,C_capability
40,guardado,2,A_data_gap
40,enorme,18,C_capability
40,quién,51,C_capability
40,apenas,25,C_capability
40,ciencia,64,C_capability
40,mide,8,C_capability
40,documento,5,D_decoding
40,fue,288,C_capability
40,pergamino,0,A_data_gap
41,artículos,8,C_capability
41,trece,2,A_data_gap
41,bajo,89,C_capability
41,endeble,0,A_data_gap
41,central,26,C_capability
41,revolución,22,D_decoding
41,confederación,0,A_data_gap
41,durante,183,D_decoding
41,congreso,24,C_capability
41,principio,38,C_capability
41,único,53,D_decoding
41,gobierno,118,C_capability
42,litoral,0,A_data_gap
42,taiwán,3,A_data_gap
42,tomó,14,C_capability
42,declaró,4,A_data_gap
42,dinastía,3,A_data_gap
42,1885,0,A_data_gap
42,nórdica,0,A_data_gap
42,control,52,D_decoding
42,provincia,5,C_capability
42,occidental,14,C_capability
42,región,38,C_capability
42,última,43,C_capability
42,imperio,5,C_capability
42,ejército,19,C_capability
42,dependiente,0,A_data_gap
43,permite,31,C_capability
43,burlas,0,A_data_gap
43,veces,94,D_decoding
43,muchas,107,C_capability
43,cierto,61,C_capability
43,constantes,0,A_data_gap
43,regla,13,C_capability
43,dinamismo,0,A_data_gap
43,objeto,20,C_capability
43,sencilla,9,C_capability
43,vez,351,C_capability
43,pauta,0,A_data_gap
43,dar,74,C_capability
43,ridiculizada,0,A_data_gap
43,genera,10,C_capability
43,tercios,4,A_data_gap
43,ha,518,C_capability
43,imágenes,21,C_capability
44,pensaba,17,C_capability
44,recibido,3,A_data_gap
44,guerra,105,C_capability
44,reducida,3,A_data_gap
44,submarina,0,A_data_gap
44,irrestricta,0,A_data_gap
44,similar,20,D_decoding
44,reacción,12,C_capability
44,alemania,30,C_capability
44,táctica,4,A_data_gap
44,frente,48,C_capability
44,haber,83,C_capability
44,contra,139,C_capability
44,encontrarse,4,A_data_gap
45,masculinos,0,A_data_gap
45,éxito,45,C_capability
45,estuvieron,5,C_capability
45,abiertos,7,C_capability
45,ambiciosos,5,C_capability
45,luego,109,C_capability
45,asimismo,14,C_capability
45,prestigiosos,0,A_data_gap
45,puestos,11,C_capability
45,candidatos,14,C_capability
46,tumbas,0,A_data_gap
46,varias,37,C_capability
46,pirámide,4,A_data_gap
46,numerosas,5,C_capability
46,muertos,9,D_decoding
46,pirámides,3,A_data_gap
46,guiza,0,A_data_gap
46,egipto,10,C_capability
46,esfinge,0,A_data_gap
46,gran,204,C_capability
46,necrópolis,0,A_data_gap
46,cuales,34,D_decoding
46,tamaño,23,C_capability
46,pequeñas,34,C_capability
46,meseta,0,A_data_gap
46,valle,4,A_data_gap
47,propio,28,C_capability
47,pagó,2,A_data_gap
47,pueblo,41,C_capability
47,filipino,0,A_data_gap
47,gastos,9,D_decoding
48,dañados,0,A_data_gap
48,tránsito,2,A_data_gap
48,desarrollo,120,C_capability
48,reparar,0,A_data_gap
48,conduce,6,C_capability
48,masivo,3,A_data_gap
48,uso,72,C_capability
48,genera,10,C_capability
48,campo,33,C_capability
48,cuerpos,6,C_capability
48,salud,76,D_decoding
48,técnicas,9,C_capability
48,automóviles,3,A_data_gap
49,botones,0,A_data_gap
49,europa,145,C_capability
49,media,26,D_decoding
49,hacia,108,D_decoding
49,uno,226,C_capability
49,empezó,21,C_capability
49,prendas,0,A_data_gap
49,usar,55,D_decoding
49,cruzadas,0,A_data_gap
49,abrochar,0,A_data_gap
49,significativos,7,C_capability
49,propio,28,C_capability
49,desarrollar,29,D_decoding
49,fines,13,C_capability
49,edad,41,C_capability
49,personas,268,D_decoding
49,fue,288,C_capability
49,comenzaron,6,C_capability
49,producto,14,C_capability
49,avances,11,C_capability
50,abandonados,0,A_data_gap
50,antes,171,D_decoding
50,sufrido,5,C_capability
50,posible,96,C_capability
50,situaciones,11,C_capability
50,infantil,10,C_capability
50,abuso,6,C_capability
50,huyeran,0,A_data_gap
50,salvajes,4,A_data_gap
50,traumáticas,0,A_data_gap
50,hayan,15,C_capability
50,grave,10,C_capability
51,necesidades,26,D_decoding
51,fueron,69,C_capability
51,acogimiento,0,A_data_gap
51,cubrir,8,C_capability
51,familiar,12,C_capability
51,anterioridad,0,A_data_gap
51,objetivo,51,C_capability
51,atendidas,0,A_data_gap
51,recogidos,2,A_data_gap
52,selección,15,C_capability
52,remueve,0,A_data_gap
52,proceso,63,C_capability
52,incorpora,0,A_data_gap
52,mutación,0,A_data_gap
52,variaciones,3,A_data_gap
52,conjunto,32,C_capability
52,nueva,107,D_decoding
53,diurético,0,A_data_gap
53,otras,119,D_decoding
53,conocido,19,C_capability
53,consisten,2,A_data_gap
53,basan,3,A_data_gap
53,obligará,0,A_data_gap
53,té,6,D_decoding
53,acostarse,0,A_data_gap
53,especial,30,C_capability
53,líquido,4,A_data_gap
53,antes,171,D_decoding
53,orinar,0,A_data_gap
53,ritmo,9,C_capability
53,biológico,3,A_data_gap
53,beber,8,C_capability
53,mucho,223,D_decoding
53,levantarse,5,C_capability
53,agua,97,C_capability
53,opciones,9,C_capability
54,desde,243,C_capability
54,áfrica,50,C_capability
54,afganistán,24,C_capability
54,campos,11,C_capability
54,entre,309,C_capability
54,hasta,201,D_decoding
54,través,70,D_decoding
54,milicias,0,A_data_gap
54,substitutas,0,A_data_gap
54,combatida,0,A_data_gap
54,sitios,13,C_capability
54,verdad,91,C_capability
54,extendería,0,A_data_gap
54,batalla,10,C_capability
55,domésticas,2,A_data_gap
55,colinas,2,A_data_gap
55,otras,119,D_decoding
55,métodos,18,D_decoding
55,reunidas,0,A_data_gap
55,pastor,2,A_data_gap
55,vagaban,0,A_data_gap
55,adolescentes,4,A_data_gap
55,semejante,11,C_capability
55,frecuencia,19,C_capability
55,rebaños,0,A_data_gap
55,general,79,D_decoding
55,cabras,0,A_data_gap
55,zonas,30,C_capability
55,aún,102,C_capability
55,utilizan,7,C_capability
55,solían,5,C_capability
55,actualidad,17,C_capability
55,popular,30,C_capability
55,pastores,0,A_data_gap
55,pastoreo,0,A_data_gap
55,cuidadas,0,A_data_gap
56,casos,43,D_decoding
56,muchos,165,D_decoding
56,asintomático,0,A_data_gap
56,deberíamos,26,C_capability
56,raíz,5,D_decoding
56,intentar,10,C_capability
56,temporal,6,C_capability
56,busca,20,C_capability
56,situación,73,C_capability
56,desactivarlos,0,A_data_gap
57,igual,57,C_capability
57,patas,3,A_data_gap
57,garras,2,A_data_gap
57,extremidades,0,A_data_gap
57,traseras,0,A_data_gap
57,huevos,3,A_data_gap
57,ponen,8,C_capability
57,desplazan,2,A_data_gap
57,sobre,494,C_capability
57,escamadas,0,A_data_gap
58,óptico,0,A_data_gap
58,médula,6,C_capability
58,objeto,20,C_capability
58,ataque,15,C_capability
58,sistema,134,C_capability
58,esclerosis,0,A_data_gap
58,unión,121,C_capability
58,nervioso,4,A_data_gap
58,múltiple,0,A_data_gap
58,nervio,3,A_data_gap
58,cerebro,31,D_decoding
58,espinal,2,A_data_gap
59,tratan,6,C_capability
59,animales,30,D_decoding
59,estímulos,3,A_data_gap
59,ritmos,0,A_data_gap
59,incluso,136,C_capability
59,periódicos,2,A_data_gap
59,regulares,2,A_data_gap
59,plantas,19,D_decoding
59,hongos,0,A_data_gap
59,reacciones,5,C_capability
59,casi,93,C_capability
59,seres,31,C_capability
59,registrado,2,A_data_gap
59,han,297,D_decoding
59,externos,6,C_capability
59,vivos,11,D_decoding
59,bacterias,5,C_capability
60,pequeños,36,C_capability
60,otras,119,C_capability
60,empleos,17,C_capability
60,mañana,70,D_decoding
60,ir,67,D_decoding
60,cruzarse,0,A_data_gap
60,hacia,108,C_capability
60,abandonan,0,A_data_gap
60,cuyos,7,C_capability
60,suelen,8,C_capability
60,acaban,2,A_data_gap
60,salir,39,C_capability
60,personas,268,D_decoding
60,encuentran,28,D_decoding
60,trabajos,22,C_capability
60,automóviles,3,A_data_gap
61,dispositivos,5,C_capability
61,dichas,7,C_capability
61,tanto,147,C_capability
61,diseño,36,C_capability
61,planeamiento,0,A_data_gap
61,operaciones,11,D_decoding
61,facilitan,0,A_data_gap
61,viales,0,A_data_gap
62,océanos,4,A_data_gap
62,amazonas,2,A_data_gap
62,deriva,6,C_capability
62,desemboca,0,A_data_gap
62,ciento,34,D_decoding
62,mundo,380,C_capability
62,total,30,C_capability
62,proveniente,2,A_data_gap
63,similitud,0,A_data_gap
63,nuevas,58,C_capability
63,ello,70,C_capability
63,mayor,114,C_capability
63,mismo,198,D_decoding
63,sustancias,9,D_decoding
63,tiempo,270,D_decoding
63,gaseoso,0,A_data_gap
63,cosas,218,D_decoding
63,transforman,2,A_data_gap
63,solo,246,C_capability
63,tenía,96,C_capability
63,idéntico,0,A_data_gap
63,guardaba,0,A_data_gap
63,sólido,3,A_data_gap
63,vemos,31,C_capability
63,conforman,2,A_data_gap
63,teoría,35,C_capability
64,cantidad,43,D_decoding
64,conformar,0,A_data_gap
64,atómica,0,A_data_gap
64,requiere,20,D_decoding
64,energía,92,D_decoding
64,protones,0,A_data_gap
64,núcleo,5,C_capability
64,neutrones,0,A_data_gap
64,principio,38,D_decoding
64,gran,204,C_capability
64,opera,0,A_data_gap
65,necesidades,26,C_capability
65,conocidas,2,A_data_gap
65,teorías,8,C_capability
65,factores,13,C_capability
65,dos,272,D_decoding
65,jerarquía,7,C_capability
66,miembro,20,C_capability
66,grupo,89,D_decoding
66,estándares,8,D_decoding
66,reporta,0,A_data_gap
66,cargo,18,C_capability
66,integrante,0,A_data_gap
66,equipo,34,C_capability
66,gestión,21,C_capability
66,invisible,7,D_decoding
66,fija,3,A_data_gap
67,especialidad,0,A_data_gap
67,inteligencia,44,C_capability
67,encarga,0,A_data_gap
67,máquina,13,C_capability
67,aprendizaje,14,C_capability
67,asocia,0,A_data_gap
67,comportamiento,26,C_capability
67,relevancia,2,A_data_gap
67,dentro,89,C_capability
67,inteligente,13,C_capability
67,artificial,12,D_decoding
67,informática,2,A_data_gap
67,mucho,223,C_capability
67,bien,216,C_capability
68,lectores,3,A_data_gap
68,suelen,8,C_capability
68,escritor,2,A_data_gap
68,blogs,2,A_data_gap
68,critican,0,A_data_gap
68,fin,96,C_capability
68,críticas,7,C_capability
68,debido,60,C_capability
68,esforzarse,3,A_data_gap
68,redacción,7,C_capability
69,mismo,198,D_decoding
69,vida,219,C_capability
69,sí,175,C_capability
69,mucho,223,C_capability
69,hablamos,6,C_capability
69,silvestre,2,A_data_gap
70,destruida,0,A_data_gap
70,acaecimiento,0,A_data_gap
70,terremoto,11,C_capability
70,después,230,C_capability
70,fue,288,D_decoding
70,portugueses,0,A_data_gap
70,nombre,78,D_decoding
70,reconstruida,0,A_data_gap
70,abandonaron,0,A_data_gap
71,ciudad,61,D_decoding
71,turístico,0,A_data_gap
71,tombuctú,0,A_data_gap
71,hoy,162,C_capability
71,atractivo,9,C_capability
71,aún,102,C_capability
71,cuenta,117,C_capability
71,empobrecida,2,A_data_gap
71,bien,216,C_capability
72,edificaciones,0,A_data_gap
72,evidencia,15,C_capability
72,delimitan,0,A_data_gap
72,luminoso,0,A_data_gap
72,despliegue,4,A_data_gap
72,gráfico,2,A_data_gap
72,horizonte,6,C_capability
72,barras,0,A_data_gap
72,puerto,2,A_data_gap
73,autobuses,2,A_data_gap
73,llenos,4,A_data_gap
73,boleto,2,A_data_gap
73,entre,309,C_capability
73,adquirir,11,C_capability
73,recomendable,0,A_data_gap
73,anticipación,2,A_data_gap
73,distritos,0,A_data_gap
73,pasajeros,9,C_capability
73,están,269,C_capability
73,frecuencia,19,C_capability
73,debido,60,C_capability
74,extendió,0,A_data_gap
74,inicio,12,C_capability
74,etapa,2,A_data_gap
74,dieron,15,C_capability
75,fuera,100,C_capability
75,malvinas,0,A_data_gap
75,archipiélago,0,A_data_gap
75,procure,0,A_data_gap
75,dinero,113,D_decoding
75,hacerlo,60,C_capability
75,marcharse,0,A_data_gap
75,prácticamente,10,C_capability
75,islas,16,C_capability
75,ello,70,C_capability
76,apia,0,A_data_gap
76,año,162,C_capability
76,capital,33,C_capability
76,década,23,C_capability
76,fundó,3,A_data_gap
77,australia,15,C_capability
77,zelanda,0,A_data_gap
77,variedad,7,C_capability
77,existe,57,C_capability
77,mejores,38,C_capability
77,considerarse,2,A_data_gap
77,podrían,41,C_capability
77,gran,204,C_capability
77,bien,216,C_capability
77,transportar,2,A_data_gap
77,nueva,107,C_capability
78,específicos,5,C_capability
78,posible,96,D_decoding
78,aunque,97,C_capability
78,hoteles,2,A_data_gap
78,acuerdos,25,C_capability
78,suelen,8,C_capability
78,otro,128,C_capability
78,tipo,107,D_decoding
78,agentes,5,D_decoding
78,tener,169,C_capability
78,zonas,30,C_capability
78,campamento,4,A_data_gap
78,reservar,0,A_data_gap
78,ellos,165,C_capability
78,alojamiento,0,A_data_gap
79,realizan,2,A_data_gap
79,encontrar,59,D_decoding
79,grandes,105,C_capability
79,salidas,0,A_data_gap
79,normalmente,18,D_decoding
79,gastan,2,A_data_gap
79,relojes,2,A_data_gap
79,ni,162,C_capability
79,hay,400,D_decoding
79,esfuerzos,25,C_capability
79,general,79,C_capability
